Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,Typing,Active
Sun May 14 15:10:03 2017,-4,-4,-1,8,2,0,2,0,-65.5,77.875,-15.125,0.181641,0.635742,0.723145,0,1
Sun May 14 15:10:03 2017,-4,-4,-1,8,2,0,2,0,-65.5,77.875,-15.125,0.181641,0.635742,0.723145,0,1
Sun May 14 15:10:03 2017,2,7,-3,-2,-1,-3,-6,-4,-65.5,77.875,-15.125,0.181641,0.635742,0.723145,0,1
Sun May 14 15:10:03 2017,-4,-3,0,-8,-8,-5,-1,0,-55.8125,86.5625,-15.1875,0.157715,0.589844,0.76123,0,1
Sun May 14 15:10:03 2017,-4,-3,0,-8,-8,-5,-1,0,-55.8125,86.5625,-15.1875,0.157715,0.589844,0.76123,0,1
Sun May 14 15:10:03 2017,-4,-3,0,-8,-8,-5,-1,0,-55.8125,86.5625,-15.1875,0.157715,0.589844,0.76123,0,1
Sun May 14 15:10:03 2017,-2,-4,-11,-23,-5,-1,-1,0,-49.25,97.0625,-17.625,0.146973,0.59375,0.766602,0,1
Sun May 14 15:10:03 2017,-2,-4,-11,-23,-5,-1,-1,0,-49.25,97.0625,-17.625,0.146973,0.59375,0.766602,0,1
Sun May 14 15:10:03 2017,-2,-4,-11,-23,-5,-1,-1,0,-49.25,97.0625,-17.625,0.146973,0.59375,0.766602,0,1
Sun May 14 15:10:03 2017,-2,-4,-11,-23,-5,-1,-1,0,-49.25,97.0625,-17.625,0.146973,0.59375,0.766602,0,1
Sun May 14 15:10:03 2017,-4,-3,7,14,12,3,3,1,-49.125,107.5,-19.4375,0.146484,0.585938,0.779785,0,1
Sun May 14 15:10:03 2017,-4,-3,7,14,12,3,3,1,-49.125,107.5,-19.4375,0.146484,0.585938,0.779785,0,1
Sun May 14 15:10:03 2017,3,-4,-1,11,13,2,-1,-1,-49.125,107.5,-19.4375,0.146484,0.585938,0.779785,0,1
Sun May 14 15:10:03 2017,3,-4,-1,11,13,2,-1,-1,-49.125,107.5,-19.4375,0.146484,0.585938,0.779785,0,1
Sun May 14 15:10:03 2017,-8,-9,-23,-46,-13,-6,-6,-7,-55.5625,115.5625,-17.6875,0.12207,0.548828,0.804688,0,1
Sun May 14 15:10:03 2017,-8,-9,-23,-46,-13,-6,-6,-7,-55.5625,115.5625,-17.6875,0.12207,0.548828,0.804688,0,1
Sun May 14 15:10:03 2017,4,1,5,-2,-7,1,1,1,-55.5625,115.5625,-17.6875,0.12207,0.548828,0.804688,0,1
Sun May 14 15:10:03 2017,-6,-17,7,49,13,0,-1,-1,-53.5625,123.0625,-9.875,0.057617,0.516113,0.848633,0,1
Sun May 14 15:10:03 2017,-6,-17,7,49,13,0,-1,-1,-53.5625,123.0625,-9.875,0.057617,0.516113,0.848633,0,1
Sun May 14 15:10:03 2017,-6,-17,7,49,13,0,-1,-1,-53.5625,123.0625,-9.875,0.057617,0.516113,0.848633,0,1
Sun May 14 15:10:03 2017,-6,-17,7,49,13,0,-1,-1,-53.5625,123.0625,-9.875,0.057617,0.516113,0.848633,0,1
Sun May 14 15:10:03 2017,-7,-17,-9,-4,-2,-4,-3,-2,-43.375,130.8125,-6.9375,0.005371,0.508789,0.840332,0,1
Sun May 14 15:10:03 2017,0,15,-4,-22,-11,-2,-1,0,-43.375,130.8125,-6.9375,0.005371,0.508789,0.840332,0,1
Sun May 14 15:10:03 2017,2,2,-3,2,-3,-1,-1,1,-43.375,130.8125,-6.9375,0.005371,0.508789,0.840332,0,1
Sun May 14 15:10:03 2017,-7,-11,-3,-6,1,1,0,-1,-38.0625,138.875,-9.125,-0.01709,0.474609,0.828125,0,1
Sun May 14 15:10:03 2017,-7,-11,-3,-6,1,1,0,-1,-38.0625,138.875,-9.125,-0.01709,0.474609,0.828125,0,1
Sun May 14 15:10:03 2017,-7,-11,-3,-6,1,1,0,-1,-38.0625,138.875,-9.125,-0.01709,0.474609,0.828125,0,1
Sun May 14 15:10:03 2017,-3,12,8,-9,1,0,-2,-4,-35.625,144.8125,-7.3125,-0.029297,0.461914,0.833496,0,1
Sun May 14 15:10:03 2017,-3,12,8,-9,1,0,-2,-4,-35.625,144.8125,-7.3125,-0.029297,0.461914,0.833496,0,1
Sun May 14 15:10:03 2017,-3,12,8,-9,1,0,-2,-4,-35.625,144.8125,-7.3125,-0.029297,0.461914,0.833496,0,1
Sun May 14 15:10:03 2017,3,7,6,1,-3,-2,0,-1,-39.625,148.25,-8,-0.106445,0.508301,0.833984,0,1
Sun May 14 15:10:03 2017,3,7,6,1,-3,-2,0,-1,-39.625,148.25,-8,-0.106445,0.508301,0.833984,0,1
Sun May 14 15:10:03 2017,3,7,6,1,-3,-2,0,-1,-39.625,148.25,-8,-0.106445,0.508301,0.833984,0,1
Sun May 14 15:10:03 2017,-3,0,-6,4,8,0,-2,1,-39.625,148.25,-8,-0.106445,0.508301,0.833984,0,1
Sun May 14 15:10:03 2017,-5,-9,-5,4,-3,-3,-4,-3,-49.8125,149.5,-3.25,-0.260254,0.493164,0.827637,0,1
Sun May 14 15:10:03 2017,-5,-9,-5,4,-3,-3,-4,-3,-49.8125,149.5,-3.25,-0.260254,0.493164,0.827637,0,1
Sun May 14 15:10:03 2017,-5,-9,-5,4,-3,-3,-4,-3,-49.8125,149.5,-3.25,-0.260254,0.493164,0.827637,0,1
Sun May 14 15:10:03 2017,3,-5,-3,9,2,-2,0,1,-57.625,150.375,3.5,-0.361328,0.486816,0.777344,0,1
Sun May 14 15:10:03 2017,3,-5,-3,9,2,-2,0,1,-57.625,150.375,3.5,-0.361328,0.486816,0.777344,0,1
Sun May 14 15:10:03 2017,3,-5,-3,9,2,-2,0,1,-57.625,150.375,3.5,-0.361328,0.486816,0.777344,0,1
Sun May 14 15:10:03 2017,3,-5,-3,9,2,-2,0,1,-57.625,150.375,3.5,-0.361328,0.486816,0.777344,0,1
Sun May 14 15:10:03 2017,-2,27,3,-5,-4,-2,-2,-3,-68.3125,147.875,8.25,-0.373047,0.433105,0.761719,0,1
Sun May 14 15:10:03 2017,-2,27,3,-5,-4,-2,-2,-3,-68.3125,147.875,8.25,-0.373047,0.433105,0.761719,0,1
Sun May 14 15:10:03 2017,5,11,-3,-12,-4,-2,-1,-1,-68.3125,147.875,8.25,-0.373047,0.433105,0.761719,0,1
Sun May 14 15:10:03 2017,-4,-5,-6,1,-10,-1,0,1,-78,143.3125,13.8125,-0.394043,0.391602,0.742676,0,1
Sun May 14 15:10:03 2017,-4,-5,-6,1,-10,-1,0,1,-78,143.3125,13.8125,-0.394043,0.391602,0.742676,0,1
Sun May 14 15:10:03 2017,-4,-5,-6,1,-10,-1,0,1,-78,143.3125,13.8125,-0.394043,0.391602,0.742676,0,1
Sun May 14 15:10:03 2017,4,4,3,8,4,0,-2,1,-77.375,141.0625,17.75,-0.474121,0.358398,0.75,0,1
Sun May 14 15:10:03 2017,4,4,3,8,4,0,-2,1,-77.375,141.0625,17.75,-0.474121,0.358398,0.75,0,1
Sun May 14 15:10:03 2017,4,4,3,8,4,0,-2,1,-77.375,141.0625,17.75,-0.474121,0.358398,0.75,0,1
Sun May 14 15:10:03 2017,4,4,3,8,4,0,-2,1,-77.375,141.0625,17.75,-0.474121,0.358398,0.75,0,1
Sun May 14 15:10:03 2017,-3,-5,-6,-4,0,0,-1,-3,-70.5,137.75,20.5,-0.573242,0.33252,0.729004,0,1
Sun May 14 15:10:03 2017,-3,-5,-6,-4,0,0,-1,-3,-70.5,137.75,20.5,-0.573242,0.33252,0.729004,0,1
Sun May 14 15:10:03 2017,-8,-21,-2,-1,1,1,0,-1,-70.5,137.75,20.5,-0.573242,0.33252,0.729004,0,1
Sun May 14 15:10:03 2017,1,-7,-1,-7,-3,1,1,3,-58.8125,133.75,21.5,-0.57666,0.34668,0.696777,0,1
Sun May 14 15:10:03 2017,1,-7,-1,-7,-3,1,1,3,-58.8125,133.75,21.5,-0.57666,0.34668,0.696777,0,1
Sun May 14 15:10:03 2017,1,-7,-1,-7,-3,1,1,3,-58.8125,133.75,21.5,-0.57666,0.34668,0.696777,0,1
Sun May 14 15:10:03 2017,2,3,-3,-4,1,1,0,0,-57.5,127.5,23.6875,-0.566406,0.355957,0.657227,0,1
Sun May 14 15:10:03 2017,2,3,-3,-4,1,1,0,0,-57.5,127.5,23.6875,-0.566406,0.355957,0.657227,0,1
Sun May 14 15:10:03 2017,2,3,-3,-4,1,1,0,0,-57.5,127.5,23.6875,-0.566406,0.355957,0.657227,0,1
Sun May 14 15:10:03 2017,2,3,-3,-4,1,1,0,0,-57.5,127.5,23.6875,-0.566406,0.355957,0.657227,0,1
Sun May 14 15:10:03 2017,-1,-16,-1,-7,-5,-4,-3,-1,-59,122.125,29,-0.611328,0.375,0.629395,0,1
Sun May 14 15:10:03 2017,-1,-16,-1,-7,-5,-4,-3,-1,-59,122.125,29,-0.611328,0.375,0.629395,0,1
Sun May 14 15:10:03 2017,4,8,5,-7,-8,-7,-5,-2,-59,122.125,29,-0.611328,0.375,0.629395,0,1
Sun May 14 15:10:03 2017,-4,-3,-4,-1,0,0,-1,-5,-54.5,118.125,36.9375,-0.672852,0.345215,0.604004,0,1
Sun May 14 15:10:03 2017,-4,-3,-4,-1,0,0,-1,-5,-54.5,118.125,36.9375,-0.672852,0.345215,0.604004,0,1
Sun May 14 15:10:03 2017,-4,-3,-4,-1,0,0,-1,-5,-54.5,118.125,36.9375,-0.672852,0.345215,0.604004,0,1
Sun May 14 15:10:03 2017,-22,-75,-18,-19,-3,-1,-3,-4,-44.25,112.25,42.9375,-0.675293,0.340332,0.591309,0,1
Sun May 14 15:10:03 2017,-22,-75,-18,-19,-3,-1,-3,-4,-44.25,112.25,42.9375,-0.675293,0.340332,0.591309,0,1
Sun May 14 15:10:03 2017,-22,-75,-18,-19,-3,-1,-3,-4,-44.25,112.25,42.9375,-0.675293,0.340332,0.591309,0,1
Sun May 14 15:10:03 2017,0,12,8,7,4,0,1,0,-27.9375,106.25,43.875,-0.635742,0.325684,0.568848,0,1
Sun May 14 15:10:03 2017,7,23,7,1,2,0,-1,3,-27.9375,106.25,43.875,-0.635742,0.325684,0.568848,0,1
Sun May 14 15:10:03 2017,7,23,7,1,2,0,-1,3,-27.9375,106.25,43.875,-0.635742,0.325684,0.568848,0,1
Sun May 14 15:10:03 2017,-5,-14,8,1,-1,0,-3,-3,-27.9375,106.25,43.875,-0.635742,0.325684,0.568848,0,1
Sun May 14 15:10:03 2017,0,8,2,4,0,-1,1,1,-16.4375,103.75,46.375,-0.590332,0.339844,0.566406,0,1
Sun May 14 15:10:03 2017,0,8,2,4,0,-1,1,1,-16.4375,103.75,46.375,-0.590332,0.339844,0.566406,0,1
Sun May 14 15:10:03 2017,0,8,2,4,0,-1,1,1,-16.4375,103.75,46.375,-0.590332,0.339844,0.566406,0,1
Sun May 14 15:10:03 2017,-1,-4,-5,0,0,-1,-1,0,-23.875,100.375,48.1875,-0.61377,0.410645,0.523438,0,1
Sun May 14 15:10:03 2017,5,24,16,4,-1,-3,-1,-3,-23.875,100.375,48.1875,-0.61377,0.410645,0.523438,0,1
Sun May 14 15:10:03 2017,5,24,16,4,-1,-3,-1,-3,-23.875,100.375,48.1875,-0.61377,0.410645,0.523438,0,1
Sun May 14 15:10:03 2017,3,9,5,-4,2,3,1,0,-23.875,100.375,48.1875,-0.61377,0.410645,0.523438,0,1
Sun May 14 15:10:03 2017,7,22,2,1,-1,0,1,3,-37.375,94.4375,48.3125,-0.621094,0.437012,0.506348,0,1
Sun May 14 15:10:03 2017,7,22,2,1,-1,0,1,3,-37.375,94.4375,48.3125,-0.621094,0.437012,0.506348,0,1
Sun May 14 15:10:03 2017,-6,-16,-11,3,-6,-2,-3,-2,-37.375,94.4375,48.3125,-0.621094,0.437012,0.506348,0,1
Sun May 14 15:10:03 2017,-3,-4,-16,2,0,1,-2,-3,-51.8125,88.4375,44.875,-0.634766,0.43457,0.51416,0,1
Sun May 14 15:10:03 2017,-3,-4,-16,2,0,1,-2,-3,-51.8125,88.4375,44.875,-0.634766,0.43457,0.51416,0,1
Sun May 14 15:10:03 2017,-3,-4,-16,2,0,1,-2,-3,-51.8125,88.4375,44.875,-0.634766,0.43457,0.51416,0,1
Sun May 14 15:10:03 2017,-3,-4,-16,2,0,1,-2,-3,-51.8125,88.4375,44.875,-0.634766,0.43457,0.51416,0,1
Sun May 14 15:10:03 2017,1,16,8,8,3,1,1,2,-61.625,83.5625,42.8125,-0.651855,0.413574,0.498535,0,1
Sun May 14 15:10:03 2017,1,16,8,8,3,1,1,2,-61.625,83.5625,42.8125,-0.651855,0.413574,0.498535,0,1
Sun May 14 15:10:03 2017,-4,8,2,-2,3,2,0,0,-61.625,83.5625,42.8125,-0.651855,0.413574,0.498535,0,1
Sun May 14 15:10:03 2017,-4,-6,-6,-10,-6,-4,-5,-4,-60,79.875,42.625,-0.65332,0.371582,0.483887,0,1
Sun May 14 15:10:03 2017,-4,-6,-6,-10,-6,-4,-5,-4,-60,79.875,42.625,-0.65332,0.371582,0.483887,0,1
Sun May 14 15:10:03 2017,4,4,1,-1,0,1,0,1,-60,79.875,42.625,-0.65332,0.371582,0.483887,0,1
Sun May 14 15:10:03 2017,-9,6,-9,2,-4,-4,-4,-3,-59.5625,74.625,38.8125,-0.65918,0.373047,0.484863,0,1
Sun May 14 15:10:03 2017,-9,6,-9,2,-4,-4,-4,-3,-59.5625,74.625,38.8125,-0.65918,0.373047,0.484863,0,1
Sun May 14 15:10:04 2017,-9,6,-9,2,-4,-4,-4,-3,-59.5625,74.625,38.8125,-0.65918,0.373047,0.484863,0,1
Sun May 14 15:10:04 2017,-13,-16,-10,-11,0,-1,-2,-3,-59.1875,68.875,33.625,-0.690918,0.394043,0.472656,0,1
Sun May 14 15:10:04 2017,3,-13,2,-1,1,0,0,2,-59.1875,68.875,33.625,-0.690918,0.394043,0.472656,0,1
Sun May 14 15:10:04 2017,3,-13,2,-1,1,0,0,2,-59.1875,68.875,33.625,-0.690918,0.394043,0.472656,0,1
Sun May 14 15:10:04 2017,3,-13,2,-1,1,0,0,2,-59.1875,68.875,33.625,-0.690918,0.394043,0.472656,0,1
Sun May 14 15:10:04 2017,1,1,0,-2,-2,-2,-1,-1,-60.3125,64.3125,34.5625,-0.725586,0.406738,0.462402,0,1
Sun May 14 15:10:04 2017,1,1,0,-2,-2,-2,-1,-1,-60.3125,64.3125,34.5625,-0.725586,0.406738,0.462402,0,1
Sun May 14 15:10:04 2017,1,1,0,-2,-2,-2,-1,-1,-60.3125,64.3125,34.5625,-0.725586,0.406738,0.462402,0,1
Sun May 14 15:10:04 2017,-1,-4,-4,-8,-4,-2,-2,-3,-60.3125,64.3125,34.5625,-0.725586,0.406738,0.462402,0,1
Sun May 14 15:10:04 2017,0,-2,-2,2,1,0,-2,-2,-64.75,60.1875,35.5625,-0.73584,0.411133,0.448242,0,1
Sun May 14 15:10:04 2017,0,-2,-2,2,1,0,-2,-2,-64.75,60.1875,35.5625,-0.73584,0.411133,0.448242,0,1
Sun May 14 15:10:04 2017,3,18,19,10,5,1,-2,-1,-70.8125,53.6875,35.625,-0.747559,0.400391,0.459473,0,1
Sun May 14 15:10:04 2017,3,12,10,0,1,0,1,2,-70.8125,53.6875,35.625,-0.747559,0.400391,0.459473,0,1
Sun May 14 15:10:04 2017,3,12,10,0,1,0,1,2,-70.8125,53.6875,35.625,-0.747559,0.400391,0.459473,0,1
Sun May 14 15:10:04 2017,3,12,10,0,1,0,1,2,-70.8125,53.6875,35.625,-0.747559,0.400391,0.459473,0,1
Sun May 14 15:10:04 2017,-2,-9,-1,-4,-3,-1,-1,-1,-71.5,49.625,34.9375,-0.745605,0.398926,0.499023,0,1
Sun May 14 15:10:04 2017,-2,-9,-1,-4,-3,-1,-1,-1,-71.5,49.625,34.9375,-0.745605,0.398926,0.499023,0,1
Sun May 14 15:10:04 2017,-2,-9,-1,-4,-3,-1,-1,-1,-71.5,49.625,34.9375,-0.745605,0.398926,0.499023,0,1
Sun May 14 15:10:04 2017,-2,-9,-1,-4,-3,-1,-1,-1,-71.5,49.625,34.9375,-0.745605,0.398926,0.499023,0,1
Sun May 14 15:10:04 2017,-4,-7,-9,-5,-1,3,0,-2,-71.4375,45.1875,33.625,-0.775391,0.408203,0.459473,0,1
Sun May 14 15:10:04 2017,-4,-7,-9,-5,-1,3,0,-2,-71.4375,45.1875,33.625,-0.775391,0.408203,0.459473,0,1
Sun May 14 15:10:04 2017,3,-13,-3,3,2,-4,-3,-1,-68.75,37.875,32.5625,-0.787109,0.413574,0.453613,0,1
Sun May 14 15:10:04 2017,2,5,4,2,0,-1,-1,1,-68.75,37.875,32.5625,-0.787109,0.413574,0.453613,0,1
Sun May 14 15:10:04 2017,2,5,4,2,0,-1,-1,1,-68.75,37.875,32.5625,-0.787109,0.413574,0.453613,0,1
Sun May 14 15:10:04 2017,2,5,4,2,0,-1,-1,1,-68.75,37.875,32.5625,-0.787109,0.413574,0.453613,0,1
Sun May 14 15:10:04 2017,3,9,-11,0,1,1,-1,-2,-64.9375,33.125,32.6875,-0.75293,0.400879,0.478027,0,1
Sun May 14 15:10:04 2017,3,9,-11,0,1,1,-1,-2,-64.9375,33.125,32.6875,-0.75293,0.400879,0.478027,0,1
Sun May 14 15:10:04 2017,3,9,-11,0,1,1,-1,-2,-64.9375,33.125,32.6875,-0.75293,0.400879,0.478027,0,1
Sun May 14 15:10:04 2017,3,9,-11,0,1,1,-1,-2,-64.9375,33.125,32.6875,-0.75293,0.400879,0.478027,0,1
Sun May 14 15:10:04 2017,-6,-23,2,-1,-5,-1,1,1,-66.375,28.5625,29.125,-0.72998,0.398438,0.494141,0,1
Sun May 14 15:10:04 2017,-6,-23,2,-1,-5,-1,1,1,-66.375,28.5625,29.125,-0.72998,0.398438,0.494141,0,1
Sun May 14 15:10:04 2017,-6,-1,-2,0,1,0,1,-1,-66.375,28.5625,29.125,-0.72998,0.398438,0.494141,0,1
Sun May 14 15:10:04 2017,4,-5,4,1,4,1,4,2,-70.0625,20.0625,26.8125,-0.729492,0.40332,0.480469,0,1
Sun May 14 15:10:04 2017,4,-5,4,1,4,1,4,2,-70.0625,20.0625,26.8125,-0.729492,0.40332,0.480469,0,1
Sun May 14 15:10:04 2017,4,-5,4,1,4,1,4,2,-70.0625,20.0625,26.8125,-0.729492,0.40332,0.480469,0,1
Sun May 14 15:10:04 2017,-13,1,-12,0,-2,-2,-5,-8,-72.375,14.9375,24.75,-0.697754,0.404785,0.495605,0,1
Sun May 14 15:10:04 2017,-13,1,-12,0,-2,-2,-5,-8,-72.375,14.9375,24.75,-0.697754,0.404785,0.495605,0,1
Sun May 14 15:10:04 2017,-13,1,-12,0,-2,-2,-5,-8,-72.375,14.9375,24.75,-0.697754,0.404785,0.495605,0,1
Sun May 14 15:10:04 2017,-13,1,-12,0,-2,-2,-5,-8,-72.375,14.9375,24.75,-0.697754,0.404785,0.495605,0,1
Sun May 14 15:10:04 2017,-8,-8,6,7,3,-1,-2,-4,-72,11.1875,25.5,-0.719238,0.394531,0.5,0,1
Sun May 14 15:10:04 2017,-8,-8,6,7,3,-1,-2,-4,-72,11.1875,25.5,-0.719238,0.394531,0.5,0,1
Sun May 14 15:10:04 2017,-6,4,1,-2,-4,-4,-5,-7,-72,11.1875,25.5,-0.719238,0.394531,0.5,0,1
Sun May 14 15:10:04 2017,11,11,-2,1,-1,0,1,2,-63.4375,8.875,22.125,-0.739746,0.350586,0.516113,0,1
Sun May 14 15:10:04 2017,11,11,-2,1,-1,0,1,2,-63.4375,8.875,22.125,-0.739746,0.350586,0.516113,0,1
Sun May 14 15:10:04 2017,11,11,-2,1,-1,0,1,2,-63.4375,8.875,22.125,-0.739746,0.350586,0.516113,0,1
Sun May 14 15:10:04 2017,3,-6,-4,-6,-6,-1,-3,-1,-60.1875,3.875,15.875,-0.710938,0.35791,0.537109,0,1
Sun May 14 15:10:04 2017,3,-6,-4,-6,-6,-1,-3,-1,-60.1875,3.875,15.875,-0.710938,0.35791,0.537109,0,1
Sun May 14 15:10:04 2017,3,-6,-4,-6,-6,-1,-3,-1,-60.1875,3.875,15.875,-0.710938,0.35791,0.537109,0,1
Sun May 14 15:10:04 2017,3,-6,-4,-6,-6,-1,-3,-1,-60.1875,3.875,15.875,-0.710938,0.35791,0.537109,0,1
Sun May 14 15:10:04 2017,3,-6,-4,-6,-6,-1,-3,-1,-60.1875,3.875,15.875,-0.710938,0.35791,0.537109,0,1
Sun May 14 15:10:04 2017,4,8,7,8,3,-1,-2,0,-64.125,-1.625,13.4375,-0.679688,0.391602,0.54834,0,1
Sun May 14 15:10:04 2017,-5,-7,0,1,1,-3,-5,-5,-64.125,-1.625,13.4375,-0.679688,0.391602,0.54834,0,1
Sun May 14 15:10:04 2017,5,26,6,6,-4,-3,0,-1,-56,-4.1875,11.5625,-0.70752,0.397949,0.536133,0,1
Sun May 14 15:10:04 2017,5,26,6,6,-4,-3,0,-1,-56,-4.1875,11.5625,-0.70752,0.397949,0.536133,0,1
Sun May 14 15:10:04 2017,5,26,6,6,-4,-3,0,-1,-56,-4.1875,11.5625,-0.70752,0.397949,0.536133,0,1
Sun May 14 15:10:04 2017,-1,-23,-6,-5,-1,-1,-1,-1,-39.5625,-2.5,7.8125,-0.745117,0.366699,0.577148,0,1
Sun May 14 15:10:04 2017,-1,-23,-6,-5,-1,-1,-1,-1,-39.5625,-2.5,7.8125,-0.745117,0.366699,0.577148,0,1
Sun May 14 15:10:04 2017,-1,-23,-6,-5,-1,-1,-1,-1,-39.5625,-2.5,7.8125,-0.745117,0.366699,0.577148,0,1
Sun May 14 15:10:04 2017,-9,13,-6,1,3,2,0,1,-39.5625,-2.5,7.8125,-0.745117,0.366699,0.577148,0,1
Sun May 14 15:10:04 2017,2,2,-8,-4,-9,1,-1,0,-41.375,-8.3125,3.875,-0.757324,0.343262,0.583984,0,1
Sun May 14 15:10:04 2017,2,2,-8,-4,-9,1,-1,0,-41.375,-8.3125,3.875,-0.757324,0.343262,0.583984,0,1
Sun May 14 15:10:04 2017,1,8,12,4,1,0,-1,-1,-41.375,-8.3125,3.875,-0.757324,0.343262,0.583984,0,1
Sun May 14 15:10:04 2017,-11,-11,1,-7,-8,-8,-4,-3,-45.875,-15.125,3,-0.733398,0.395996,0.546387,0,1
Sun May 14 15:10:04 2017,-11,-11,1,-7,-8,-8,-4,-3,-45.875,-15.125,3,-0.733398,0.395996,0.546387,0,1
Sun May 14 15:10:04 2017,-11,-11,1,-7,-8,-8,-4,-3,-45.875,-15.125,3,-0.733398,0.395996,0.546387,0,1
Sun May 14 15:10:04 2017,-10,-10,3,6,7,0,-1,-1,-31.75,-14.1875,4.5625,-0.746582,0.382324,0.560547,0,1
Sun May 14 15:10:04 2017,-10,-10,3,6,7,0,-1,-1,-31.75,-14.1875,4.5625,-0.746582,0.382324,0.560547,0,1
Sun May 14 15:10:04 2017,-10,-10,3,6,7,0,-1,-1,-31.75,-14.1875,4.5625,-0.746582,0.382324,0.560547,0,1
Sun May 14 15:10:04 2017,-10,-10,3,6,7,0,-1,-1,-31.75,-14.1875,4.5625,-0.746582,0.382324,0.560547,0,1
Sun May 14 15:10:04 2017,1,-13,-5,-9,-10,-2,-4,-2,6.875,-10.0625,1.6875,-0.817383,0.381836,0.541504,0,1
Sun May 14 15:10:04 2017,1,-13,-5,-9,-10,-2,-4,-2,6.875,-10.0625,1.6875,-0.817383,0.381836,0.541504,0,1
Sun May 14 15:10:04 2017,1,1,-4,-1,-12,-2,-3,-3,6.875,-10.0625,1.6875,-0.817383,0.381836,0.541504,0,1
Sun May 14 15:10:04 2017,-4,-10,-16,-10,6,0,-1,-1,16.375,-13.75,-1.3125,-0.822266,0.446777,0.592285,0,1
Sun May 14 15:10:04 2017,-4,-10,-16,-10,6,0,-1,-1,16.375,-13.75,-1.3125,-0.822266,0.446777,0.592285,0,1
Sun May 14 15:10:04 2017,-4,-10,-16,-10,6,0,-1,-1,16.375,-13.75,-1.3125,-0.822266,0.446777,0.592285,0,1
Sun May 14 15:10:04 2017,10,17,-2,6,2,1,0,3,-7.4375,-17.125,2.9375,-0.811035,0.46875,0.576172,0,1
Sun May 14 15:10:04 2017,10,17,-2,6,2,1,0,3,-7.4375,-17.125,2.9375,-0.811035,0.46875,0.576172,0,1
Sun May 14 15:10:04 2017,10,17,-2,6,2,1,0,3,-7.4375,-17.125,2.9375,-0.811035,0.46875,0.576172,0,1
Sun May 14 15:10:04 2017,10,17,-2,6,2,1,0,3,-7.4375,-17.125,2.9375,-0.811035,0.46875,0.576172,0,1
Sun May 14 15:10:04 2017,-3,5,4,-1,-1,0,1,-2,-25.25,-15.1875,14,-0.791504,0.441406,0.592285,0,1
Sun May 14 15:10:04 2017,-3,5,4,-1,-1,0,1,-2,-25.25,-15.1875,14,-0.791504,0.441406,0.592285,0,1
Sun May 14 15:10:04 2017,-2,-9,-3,-4,-7,0,2,1,-25.25,-15.1875,14,-0.791504,0.441406,0.592285,0,1
Sun May 14 15:10:04 2017,-10,-22,-3,-1,-6,0,-4,-3,-28.8125,-12.8125,15.1875,-0.794434,0.350586,0.611328,0,1
Sun May 14 15:10:04 2017,-10,-22,-3,-1,-6,0,-4,-3,-28.8125,-12.8125,15.1875,-0.794434,0.350586,0.611328,0,1
Sun May 14 15:10:04 2017,-10,-22,-3,-1,-6,0,-4,-3,-28.8125,-12.8125,15.1875,-0.794434,0.350586,0.611328,0,1
Sun May 14 15:10:04 2017,-4,1,-4,-3,-11,-6,-5,-3,-15.8125,-12.4375,12.6875,-0.770508,0.305664,0.603516,0,1
Sun May 14 15:10:04 2017,-4,1,-4,-3,-11,-6,-5,-3,-15.8125,-12.4375,12.6875,-0.770508,0.305664,0.603516,0,1
Sun May 14 15:10:04 2017,-4,1,-4,-3,-11,-6,-5,-3,-15.8125,-12.4375,12.6875,-0.770508,0.305664,0.603516,0,1
Sun May 14 15:10:04 2017,-4,1,-4,-3,-11,-6,-5,-3,-15.8125,-12.4375,12.6875,-0.770508,0.305664,0.603516,0,1
Sun May 14 15:10:04 2017,2,3,-3,-2,4,1,0,-4,-5.875,-14.0625,8.75,-0.751465,0.30127,0.603027,0,1
Sun May 14 15:10:04 2017,2,3,-3,-2,4,1,0,-4,-5.875,-14.0625,8.75,-0.751465,0.30127,0.603027,0,1
Sun May 14 15:10:04 2017,-3,16,2,-9,0,-1,0,2,-5.875,-14.0625,8.75,-0.751465,0.30127,0.603027,0,1
Sun May 14 15:10:04 2017,-3,16,2,-9,0,-1,0,2,-5.875,-14.0625,8.75,-0.751465,0.30127,0.603027,0,1
Sun May 14 15:10:04 2017,0,-1,5,-4,-1,-3,0,1,-6.9375,-13,9.0625,-0.71875,0.308594,0.617676,0,1
Sun May 14 15:10:04 2017,0,-1,5,-4,-1,-3,0,1,-6.9375,-13,9.0625,-0.71875,0.308594,0.617676,0,1
Sun May 14 15:10:04 2017,1,6,5,5,-5,1,1,-2,-18.3125,-11.9375,12.3125,-0.702637,0.33252,0.611328,0,1
Sun May 14 15:10:04 2017,1,6,5,5,-5,1,1,-2,-18.3125,-11.9375,12.3125,-0.702637,0.33252,0.611328,0,1
Sun May 14 15:10:04 2017,1,6,5,5,-5,1,1,-2,-18.3125,-11.9375,12.3125,-0.702637,0.33252,0.611328,0,1
Sun May 14 15:10:04 2017,1,6,5,5,-5,1,1,-2,-18.3125,-11.9375,12.3125,-0.702637,0.33252,0.611328,0,1
Sun May 14 15:10:04 2017,-3,2,0,-6,6,-1,1,2,-22.125,-9.25,10.375,-0.689941,0.320801,0.598633,0,1
Sun May 14 15:10:04 2017,-3,2,0,-6,6,-1,1,2,-22.125,-9.25,10.375,-0.689941,0.320801,0.598633,0,1
