Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,0
Sun May 14 15:03:03 2017,-2,-3,-2,0,0,-1,0,0,7.5,-1.125,-1.6875,0.208984,0.406738,0.854492,0
Sun May 14 15:03:03 2017,-2,-3,-2,0,0,-1,0,0,7.5,-1.125,-1.6875,0.208984,0.406738,0.854492,0
Sun May 14 15:03:03 2017,-2,-2,0,-1,-1,-1,1,1,7.5,-1.125,-1.6875,0.208984,0.406738,0.854492,0
Sun May 14 15:03:03 2017,0,-1,-2,-1,-1,0,-2,-2,5.9375,-1.25,-0.9375,0.20459,0.412598,0.855469,0
Sun May 14 15:03:03 2017,0,-1,-2,-1,-1,0,-2,-2,5.9375,-1.25,-0.9375,0.20459,0.412598,0.855469,0
Sun May 14 15:03:03 2017,-1,-2,-1,-1,-1,0,-1,0,5.9375,-1.25,-0.9375,0.20459,0.412598,0.855469,0
Sun May 14 15:03:03 2017,-1,-2,-1,-1,-1,0,-1,0,5.9375,-1.25,-0.9375,0.20459,0.412598,0.855469,0
Sun May 14 15:03:03 2017,0,0,-3,0,-1,0,-1,-1,5.4375,-1.6875,0.125,0.20166,0.412109,0.859375,0
Sun May 14 15:03:03 2017,0,0,-3,0,-1,0,-1,-1,5.4375,-1.6875,0.125,0.20166,0.412109,0.859375,0
Sun May 14 15:03:03 2017,-1,0,-2,-2,-1,-2,0,-1,5.25,-2.125,1.3125,0.206543,0.412598,0.849609,0
Sun May 14 15:03:03 2017,-1,0,-2,-2,-1,-2,0,-1,5.25,-2.125,1.3125,0.206543,0.412598,0.849609,0
Sun May 14 15:03:03 2017,-1,0,-2,-2,-1,-2,0,-1,5.25,-2.125,1.3125,0.206543,0.412598,0.849609,0
Sun May 14 15:03:03 2017,-1,0,-2,-2,-1,-2,0,-1,5.25,-2.125,1.3125,0.206543,0.412598,0.849609,0
Sun May 14 15:03:03 2017,-2,-1,-1,-1,-1,-1,0,0,4.25,-2.1875,2.4375,0.214844,0.415527,0.852051,0
Sun May 14 15:03:03 2017,-2,-1,-1,-1,-1,-1,0,0,4.25,-2.1875,2.4375,0.214844,0.415527,0.852051,0
Sun May 14 15:03:03 2017,-2,-3,-1,1,-1,-1,-1,-2,4.25,-2.1875,2.4375,0.214844,0.415527,0.852051,0
Sun May 14 15:03:03 2017,-2,-3,-1,1,-1,-1,-1,-2,4.25,-2.1875,2.4375,0.214844,0.415527,0.852051,0
Sun May 14 15:03:03 2017,-1,-1,-1,2,0,-1,-1,1,2.5625,-1.9375,3.1875,0.223145,0.42041,0.846191,0
Sun May 14 15:03:03 2017,-1,-1,-1,2,0,-1,-1,1,2.5625,-1.9375,3.1875,0.223145,0.42041,0.846191,0
Sun May 14 15:03:03 2017,0,0,-1,-1,-1,-3,-1,-1,0.75,-1.4375,3.125,0.236816,0.415039,0.838379,0
Sun May 14 15:03:03 2017,-2,-2,-1,0,-1,0,-2,-1,0.75,-1.4375,3.125,0.236816,0.415039,0.838379,0
Sun May 14 15:03:03 2017,-2,-2,-1,0,-1,0,-2,-1,0.75,-1.4375,3.125,0.236816,0.415039,0.838379,0
Sun May 14 15:03:03 2017,-2,-2,-1,0,-1,0,-2,-1,0.75,-1.4375,3.125,0.236816,0.415039,0.838379,0
Sun May 14 15:03:03 2017,-1,-1,0,-1,0,0,0,0,0.75,-1.4375,3.125,0.236816,0.415039,0.838379,0
Sun May 14 15:03:03 2017,-1,0,0,-1,-1,-1,-1,0,-0.6875,-1.0625,2.1875,0.236328,0.413086,0.849121,0
Sun May 14 15:03:03 2017,-1,0,0,-1,-1,-1,-1,0,-0.6875,-1.0625,2.1875,0.236328,0.413086,0.849121,0
Sun May 14 15:03:03 2017,-1,0,0,-1,-1,-1,-1,0,-0.6875,-1.0625,2.1875,0.236328,0.413086,0.849121,0
Sun May 14 15:03:03 2017,-1,-2,-1,0,-2,1,0,0,-0.6875,-1.0625,2.1875,0.236328,0.413086,0.849121,0
Sun May 14 15:03:03 2017,-1,-3,0,0,-2,-1,-1,-1,-1.6875,-0.9375,1.375,0.237793,0.40625,0.848633,0
Sun May 14 15:03:03 2017,-1,-3,0,0,-2,-1,-1,-1,-1.6875,-0.9375,1.375,0.237793,0.40625,0.848633,0
Sun May 14 15:03:03 2017,-1,-1,-1,-2,0,0,-3,-1,-2.6875,-0.625,0.625,0.239746,0.414551,0.843262,0
Sun May 14 15:03:03 2017,-1,-1,-1,-2,0,0,-3,-1,-2.6875,-0.625,0.625,0.239746,0.414551,0.843262,0
Sun May 14 15:03:03 2017,-1,-1,-1,-2,0,0,-3,-1,-2.6875,-0.625,0.625,0.239746,0.414551,0.843262,0
Sun May 14 15:03:03 2017,-1,-1,-1,-2,0,0,-3,-1,-2.6875,-0.625,0.625,0.239746,0.414551,0.843262,0
Sun May 14 15:03:03 2017,0,0,0,-2,-2,-2,-1,-1,-2.9375,-0.1875,0.4375,0.239258,0.409668,0.847168,0
Sun May 14 15:03:03 2017,0,0,0,-2,-2,-2,-1,-1,-2.9375,-0.1875,0.4375,0.239258,0.409668,0.847168,0
Sun May 14 15:03:03 2017,-2,-2,-1,-1,0,-1,-1,1,-2.9375,-0.1875,0.4375,0.239258,0.409668,0.847168,0
Sun May 14 15:03:03 2017,-2,-2,-1,-1,0,-1,-1,1,-2.875,-0.125,-0.0625,0.233887,0.416992,0.849609,0
Sun May 14 15:03:03 2017,-1,-1,0,-1,-1,0,-2,-1,-2.875,-0.125,-0.0625,0.233887,0.416992,0.849609,0
Sun May 14 15:03:03 2017,-1,-1,0,-1,-1,0,-2,-1,-2.875,-0.125,-0.0625,0.233887,0.416992,0.849609,0
Sun May 14 15:03:03 2017,-1,0,-3,-1,-1,0,1,-2,-2.625,0.125,-0.4375,0.23291,0.415527,0.846191,0
Sun May 14 15:03:03 2017,-1,0,-3,-1,-1,0,1,-2,-2.625,0.125,-0.4375,0.23291,0.415527,0.846191,0
Sun May 14 15:03:03 2017,-1,0,-3,-1,-1,0,1,-2,-2.625,0.125,-0.4375,0.23291,0.415527,0.846191,0
Sun May 14 15:03:03 2017,-1,0,-3,-1,-1,0,1,-2,-2.625,0.125,-0.4375,0.23291,0.415527,0.846191,0
Sun May 14 15:03:03 2017,-1,-3,-1,-2,-2,-1,0,-1,-2.75,0.3125,-0.4375,0.228516,0.419434,0.853516,0
Sun May 14 15:03:03 2017,-1,-3,-1,-2,-2,-1,0,-1,-2.75,0.3125,-0.4375,0.228516,0.419434,0.853516,0
Sun May 14 15:03:03 2017,-1,-3,-1,-2,-2,-1,0,-1,-2.75,0.3125,-0.4375,0.228516,0.419434,0.853516,0
Sun May 14 15:03:03 2017,-1,1,0,0,-1,-1,-1,-1,-2.75,0.3125,-0.4375,0.228516,0.419434,0.853516,0
Sun May 14 15:03:03 2017,-1,-1,0,-2,-1,-1,-1,-1,-3.0625,0.1875,0.0625,0.226074,0.416504,0.857422,0
Sun May 14 15:03:03 2017,-1,-1,0,-2,-1,-1,-1,-1,-3.0625,0.1875,0.0625,0.226074,0.416504,0.857422,0
Sun May 14 15:03:03 2017,-1,-1,0,-2,-1,-1,-1,-1,-3.0625,0.1875,0.0625,0.226074,0.416504,0.857422,0
Sun May 14 15:03:03 2017,-1,-3,-2,-1,-1,0,-1,-2,-2.5625,0.1875,0.75,0.222168,0.406738,0.849609,0
Sun May 14 15:03:03 2017,-1,-3,-2,-1,-1,0,-1,-2,-2.5625,0.1875,0.75,0.222168,0.406738,0.849609,0
Sun May 14 15:03:03 2017,-1,-3,-2,-1,-1,0,-1,-2,-2.5625,0.1875,0.75,0.222168,0.406738,0.849609,0
Sun May 14 15:03:03 2017,-3,-1,-1,-1,-3,-1,-1,-2,-2.5625,0.1875,0.75,0.222168,0.406738,0.849609,0
Sun May 14 15:03:03 2017,0,-1,-2,-2,-1,-1,0,0,-2.25,0.125,0.875,0.233887,0.40918,0.850586,0
Sun May 14 15:03:03 2017,0,-1,-2,-2,-1,-1,0,0,-2.25,0.125,0.875,0.233887,0.40918,0.850586,0
Sun May 14 15:03:03 2017,0,-1,-2,-2,-1,-1,0,0,-2.25,0.125,0.875,0.233887,0.40918,0.850586,0
Sun May 14 15:03:03 2017,-3,-1,-2,-2,-1,-1,-2,-1,-2.5,0.1875,0.3125,0.23584,0.404297,0.85498,0
Sun May 14 15:03:03 2017,-3,-1,-2,-2,-1,-1,-2,-1,-2.5,0.1875,0.3125,0.23584,0.404297,0.85498,0
Sun May 14 15:03:03 2017,-3,-1,-2,-2,-1,-1,-2,-1,-2.5,0.1875,0.3125,0.23584,0.404297,0.85498,0
Sun May 14 15:03:03 2017,-2,0,-2,-1,1,0,0,0,-2.875,0.25,-0.8125,0.234375,0.403809,0.855469,0
Sun May 14 15:03:03 2017,-2,0,-2,-1,1,0,0,0,-2.875,0.25,-0.8125,0.234375,0.403809,0.855469,0
Sun May 14 15:03:03 2017,-2,0,-2,-1,1,0,0,0,-2.875,0.25,-0.8125,0.234375,0.403809,0.855469,0
Sun May 14 15:03:03 2017,-2,0,-2,-1,1,0,0,0,-2.875,0.25,-0.8125,0.234375,0.403809,0.855469,0
Sun May 14 15:03:03 2017,-1,0,1,-2,-1,-1,-2,-2,-3.0625,0.4375,-1.9375,0.236816,0.407715,0.862305,0
Sun May 14 15:03:03 2017,-1,0,1,-2,-1,-1,-2,-2,-3.0625,0.4375,-1.9375,0.236816,0.407715,0.862305,0
Sun May 14 15:03:03 2017,-1,0,1,-2,-1,-1,-2,-2,-3.0625,0.4375,-1.9375,0.236816,0.407715,0.862305,0
Sun May 14 15:03:03 2017,-1,-1,-1,-1,-1,-2,-1,0,-3.0625,0.4375,-1.9375,0.236816,0.407715,0.862305,0
Sun May 14 15:03:03 2017,-1,1,1,-1,-2,-3,-1,0,-1.9375,0.25,-2.3125,0.228027,0.404785,0.864258,0
Sun May 14 15:03:03 2017,-1,1,1,-1,-2,-3,-1,0,-1.9375,0.25,-2.3125,0.228027,0.404785,0.864258,0
Sun May 14 15:03:03 2017,0,-1,-2,-2,-1,-2,-2,0,-0.3125,0,-1.625,0.214844,0.407715,0.864258,0
Sun May 14 15:03:03 2017,0,-1,-2,-2,-1,-2,-2,0,-0.3125,0,-1.625,0.214844,0.407715,0.864258,0
Sun May 14 15:03:03 2017,0,-1,-2,-2,-1,-2,-2,0,-0.3125,0,-1.625,0.214844,0.407715,0.864258,0
Sun May 14 15:03:03 2017,0,-1,-2,-2,-1,-2,-2,0,-0.3125,0,-1.625,0.214844,0.407715,0.864258,0
Sun May 14 15:03:03 2017,-2,-1,0,2,-1,0,-1,-3,1.5,-0.3125,0,0.219727,0.406738,0.867188,0
Sun May 14 15:03:03 2017,-2,-1,0,2,-1,0,-1,-3,1.5,-0.3125,0,0.219727,0.406738,0.867188,0
Sun May 14 15:03:04 2017,-2,-1,0,2,-1,0,-1,-3,1.5,-0.3125,0,0.219727,0.406738,0.867188,0
Sun May 14 15:03:04 2017,-1,-1,-2,0,-2,-1,1,-1,1.5,-0.3125,0,0.219727,0.406738,0.867188,0
Sun May 14 15:03:04 2017,0,-2,-3,-1,-1,-1,1,-2,3.1875,-0.4375,1.125,0.225586,0.405273,0.854492,0
Sun May 14 15:03:04 2017,0,-2,-3,-1,-1,-1,1,-2,3.1875,-0.4375,1.125,0.225586,0.405273,0.854492,0
Sun May 14 15:03:04 2017,0,-1,-3,-2,-2,0,0,-2,3.375,-0.3125,1.25,0.231445,0.404785,0.855957,0
Sun May 14 15:03:04 2017,0,-2,-1,-1,-1,-2,-1,2,3.375,-0.3125,1.25,0.231445,0.404785,0.855957,0
Sun May 14 15:03:04 2017,0,-2,-1,-1,-1,-2,-1,2,3.375,-0.3125,1.25,0.231445,0.404785,0.855957,0
Sun May 14 15:03:04 2017,0,-2,-1,-1,-1,-2,-1,2,3.375,-0.3125,1.25,0.231445,0.404785,0.855957,0
Sun May 14 15:03:04 2017,-1,-2,-2,-1,-1,-2,0,0,2.5,-0.1875,0.4375,0.23877,0.404785,0.853516,0
Sun May 14 15:03:04 2017,-1,-2,-2,-1,-1,-2,0,0,2.5,-0.1875,0.4375,0.23877,0.404785,0.853516,0
Sun May 14 15:03:04 2017,-1,-2,-2,-1,-1,-2,0,0,2.5,-0.1875,0.4375,0.23877,0.404785,0.853516,0
Sun May 14 15:03:04 2017,-1,0,-2,0,0,0,0,-1,2.5,-0.1875,0.4375,0.23877,0.404785,0.853516,0
Sun May 14 15:03:04 2017,-1,-1,-1,0,-1,0,-1,-2,1,0.125,-0.875,0.23877,0.40332,0.862305,0
Sun May 14 15:03:04 2017,-1,-1,-1,0,-1,0,-1,-2,1,0.125,-0.875,0.23877,0.40332,0.862305,0
Sun May 14 15:03:04 2017,-1,-1,0,0,-2,-1,-1,-3,-0.125,0.25,-2.125,0.236816,0.401367,0.844727,0
Sun May 14 15:03:04 2017,0,-1,-2,-2,-1,-1,-1,-1,-0.125,0.25,-2.125,0.236816,0.401367,0.844727,0
Sun May 14 15:03:04 2017,0,-1,-2,-2,-1,-1,-1,-1,-0.125,0.25,-2.125,0.236816,0.401367,0.844727,0
Sun May 14 15:03:04 2017,0,-1,-2,-2,-1,-1,-1,-1,-0.125,0.25,-2.125,0.236816,0.401367,0.844727,0
Sun May 14 15:03:04 2017,-1,-2,0,0,-1,-1,-2,0,-1.375,0.4375,-2.9375,0.233398,0.407227,0.85791,0
Sun May 14 15:03:04 2017,-1,-2,0,0,-1,-1,-2,0,-1.375,0.4375,-2.9375,0.233398,0.407227,0.85791,0
Sun May 14 15:03:04 2017,-1,-2,0,0,-1,-1,-2,0,-1.375,0.4375,-2.9375,0.233398,0.407227,0.85791,0
Sun May 14 15:03:04 2017,-1,-2,0,0,-1,-1,-2,0,-1.375,0.4375,-2.9375,0.233398,0.407227,0.85791,0
Sun May 14 15:03:04 2017,-1,0,0,1,0,-2,-1,-3,-2.1875,0.4375,-2.75,0.227051,0.411621,0.85498,0
Sun May 14 15:03:04 2017,-1,0,0,1,0,-2,-1,-3,-2.1875,0.4375,-2.75,0.227051,0.411621,0.85498,0
Sun May 14 15:03:04 2017,-1,-2,-1,0,0,-2,0,-1,-1.1875,0.1875,-2.1875,0.226562,0.410156,0.854492,0
Sun May 14 15:03:04 2017,-2,-2,-1,0,-1,-1,0,-1,-1.1875,0.1875,-2.1875,0.226562,0.410156,0.854492,0
Sun May 14 15:03:04 2017,-2,-2,-1,0,-1,-1,0,-1,-1.1875,0.1875,-2.1875,0.226562,0.410156,0.854492,0
Sun May 14 15:03:04 2017,-2,-2,-1,0,-1,-1,0,-1,-1.1875,0.1875,-2.1875,0.226562,0.410156,0.854492,0
Sun May 14 15:03:04 2017,-2,-1,-2,-1,-3,0,1,-1,0.875,-0.0625,-2.125,0.232422,0.412598,0.850586,0
Sun May 14 15:03:04 2017,-2,-1,-2,-1,-3,0,1,-1,0.875,-0.0625,-2.125,0.232422,0.412598,0.850586,0
Sun May 14 15:03:04 2017,-2,-1,-2,-1,-3,0,1,-1,0.875,-0.0625,-2.125,0.232422,0.412598,0.850586,0
Sun May 14 15:03:04 2017,-2,-1,-2,-1,-3,0,1,-1,0.875,-0.0625,-2.125,0.232422,0.412598,0.850586,0
Sun May 14 15:03:04 2017,-1,-2,-1,0,1,0,0,-3,0.9375,0.6875,-2.4375,0.225586,0.425781,0.847656,0
Sun May 14 15:03:04 2017,-1,-2,-1,0,1,0,0,-3,0.9375,0.6875,-2.4375,0.225586,0.425781,0.847656,0
Sun May 14 15:03:04 2017,-1,-2,-1,-2,-1,-1,0,-1,0.9375,0.6875,-2.4375,0.225586,0.425781,0.847656,0
Sun May 14 15:03:04 2017,-1,-2,-1,-2,-1,-1,0,-1,-0.5,1.1875,-1.9375,0.220215,0.425293,0.853516,0
Sun May 14 15:03:04 2017,-1,-1,0,-2,-1,-2,0,-1,-0.5,1.1875,-1.9375,0.220215,0.425293,0.853516,0
Sun May 14 15:03:04 2017,-1,-1,0,-2,-1,-2,0,-1,-0.5,1.1875,-1.9375,0.220215,0.425293,0.853516,0
Sun May 14 15:03:04 2017,-1,-2,0,-1,-2,-2,-1,-2,-0.5,1.1875,-1.9375,0.220215,0.425293,0.853516,0
Sun May 14 15:03:04 2017,0,-1,-1,0,-2,0,-2,-1,-1.4375,1,-0.8125,0.22168,0.413086,0.859863,0
Sun May 14 15:03:04 2017,0,-1,-1,0,-2,0,-2,-1,-1.4375,1,-0.8125,0.22168,0.413086,0.859863,0
Sun May 14 15:03:04 2017,0,-1,-1,0,-2,0,-2,-1,-1.4375,1,-0.8125,0.22168,0.413086,0.859863,0
Sun May 14 15:03:04 2017,-1,0,-2,-2,1,-1,-3,-1,0.6875,0.5625,0.4375,0.221191,0.394531,0.865234,0
Sun May 14 15:03:04 2017,-1,0,-2,-2,1,-1,-3,-1,0.6875,0.5625,0.4375,0.221191,0.394531,0.865234,0
Sun May 14 15:03:04 2017,-1,0,-2,-2,1,-1,-3,-1,0.6875,0.5625,0.4375,0.221191,0.394531,0.865234,0
Sun May 14 15:03:04 2017,-1,-1,-1,0,-1,0,-2,0,2,0.5625,1.0625,0.208984,0.400391,0.862305,0
Sun May 14 15:03:04 2017,-1,-1,0,-3,-3,0,-1,-1,2,0.5625,1.0625,0.208984,0.400391,0.862305,0
Sun May 14 15:03:04 2017,-1,-1,0,-3,-3,0,-1,-1,2,0.5625,1.0625,0.208984,0.400391,0.862305,0
Sun May 14 15:03:04 2017,-2,-2,-2,-1,-2,0,-1,-1,2,0.5625,1.0625,0.208984,0.400391,0.862305,0
Sun May 14 15:03:04 2017,-1,0,-1,-1,-1,0,-1,-1,0.375,0.1875,2.5625,0.205566,0.412109,0.861816,0
Sun May 14 15:03:04 2017,-1,0,-1,-1,-1,0,-1,-1,0.375,0.1875,2.5625,0.205566,0.412109,0.861816,0
Sun May 14 15:03:04 2017,-1,0,-1,-1,-1,0,-1,-1,0.375,0.1875,2.5625,0.205566,0.412109,0.861816,0
Sun May 14 15:03:04 2017,-2,-1,0,-1,-1,0,-1,-1,0.375,0.1875,2.5625,0.205566,0.412109,0.861816,0
Sun May 14 15:03:04 2017,0,-1,0,-2,0,-1,0,-1,-1.4375,-0.125,3.1875,0.212402,0.403809,0.869629,0
Sun May 14 15:03:04 2017,0,-1,0,-2,0,-1,0,-1,-1.4375,-0.125,3.1875,0.212402,0.403809,0.869629,0
Sun May 14 15:03:04 2017,0,-3,-1,-1,-1,-1,0,-1,-0.5625,-0.5625,2.6875,0.217773,0.391113,0.864258,0
Sun May 14 15:03:04 2017,-2,-1,-1,-2,-2,-1,-2,-1,-0.5625,-0.5625,2.6875,0.217773,0.391113,0.864258,0
Sun May 14 15:03:04 2017,-2,-1,-1,-2,-2,-1,-2,-1,-0.5625,-0.5625,2.6875,0.217773,0.391113,0.864258,0
Sun May 14 15:03:04 2017,-2,-1,-1,-2,-2,-1,-2,-1,-0.5625,-0.5625,2.6875,0.217773,0.391113,0.864258,0
Sun May 14 15:03:04 2017,-2,-1,-1,0,-1,-1,0,0,2.0625,-0.875,2.625,0.231934,0.397461,0.86377,0
Sun May 14 15:03:04 2017,-2,-1,-1,0,-1,-1,0,0,2.0625,-0.875,2.625,0.231934,0.397461,0.86377,0
Sun May 14 15:03:04 2017,-2,-1,-1,0,-1,-1,0,0,2.0625,-0.875,2.625,0.231934,0.397461,0.86377,0
Sun May 14 15:03:04 2017,-2,-1,-1,0,-1,-1,0,0,2.0625,-0.875,2.625,0.231934,0.397461,0.86377,0
Sun May 14 15:03:04 2017,-1,-1,-2,-1,-1,0,-1,-1,3.8125,-1,2.625,0.237305,0.412109,0.854004,0
Sun May 14 15:03:04 2017,-1,-1,-2,-1,-1,0,-1,-1,3.8125,-1,2.625,0.237305,0.412109,0.854004,0
Sun May 14 15:03:04 2017,-2,-1,-2,0,-4,-1,0,0,3.8125,-1,2.625,0.237305,0.412109,0.854004,0
Sun May 14 15:03:04 2017,-2,-1,-2,0,-4,-1,0,0,3.8125,-1,2.625,0.237305,0.412109,0.854004,0
Sun May 14 15:03:04 2017,0,0,-3,1,0,-2,0,0,4.8125,-0.8125,2.6875,0.242188,0.413086,0.854492,0
Sun May 14 15:03:04 2017,0,0,-3,1,0,-2,0,0,4.8125,-0.8125,2.6875,0.242188,0.413086,0.854492,0
Sun May 14 15:03:04 2017,0,-2,-2,-2,-1,-1,-1,-3,5.25,-0.3125,1.6875,0.242676,0.408203,0.849121,0
Sun May 14 15:03:04 2017,0,-2,-2,-2,-1,-1,-1,-3,5.25,-0.3125,1.6875,0.242676,0.408203,0.849121,0
Sun May 14 15:03:04 2017,0,-2,-2,-2,-1,-1,-1,-3,5.25,-0.3125,1.6875,0.242676,0.408203,0.849121,0
Sun May 14 15:03:04 2017,0,-2,-2,-2,-1,-1,-1,-3,5.25,-0.3125,1.6875,0.242676,0.408203,0.849121,0
Sun May 14 15:03:04 2017,2,-2,-3,-1,-1,-1,-1,1,5.1875,-0.0625,-0.4375,0.237793,0.405762,0.857422,0
Sun May 14 15:03:04 2017,2,-2,-3,-1,-1,-1,-1,1,5.1875,-0.0625,-0.4375,0.237793,0.405762,0.857422,0
Sun May 14 15:03:04 2017,-1,-3,-1,-1,2,-1,-3,1,5.1875,-0.0625,-0.4375,0.237793,0.405762,0.857422,0
Sun May 14 15:03:04 2017,-1,-3,-1,-1,2,-1,-3,1,5.1875,-0.0625,-0.4375,0.237793,0.405762,0.857422,0
Sun May 14 15:03:04 2017,0,-1,0,0,1,-1,-1,0,4.125,-0.3125,-2.6875,0.225586,0.412109,0.857422,0
Sun May 14 15:03:04 2017,0,-1,0,0,1,-1,-1,0,4.125,-0.3125,-2.6875,0.225586,0.412109,0.857422,0
Sun May 14 15:03:04 2017,0,-2,-3,1,1,-1,0,-2,2.375,-0.875,-4.125,0.214355,0.411621,0.862305,0
Sun May 14 15:03:04 2017,-1,-1,0,-1,-3,-4,-6,-3,2.375,-0.875,-4.125,0.214355,0.411621,0.862305,0
Sun May 14 15:03:04 2017,-1,-1,0,-1,-3,-4,-6,-3,2.375,-0.875,-4.125,0.214355,0.411621,0.862305,0
Sun May 14 15:03:04 2017,-1,-1,0,-1,-3,-4,-6,-3,2.375,-0.875,-4.125,0.214355,0.411621,0.862305,0
Sun May 14 15:03:04 2017,0,-2,-2,0,-1,-1,0,0,3.9375,-1.875,-5.5,0.208984,0.410645,0.870605,0
Sun May 14 15:03:04 2017,0,-2,-2,0,-1,-1,0,0,3.9375,-1.875,-5.5,0.208984,0.410645,0.870605,0
Sun May 14 15:03:04 2017,1,-2,-3,-1,-1,0,-1,0,3.9375,-1.875,-5.5,0.208984,0.410645,0.870605,0
Sun May 14 15:03:04 2017,1,-2,-3,-1,-1,0,-1,0,3.9375,-1.875,-5.5,0.208984,0.410645,0.870605,0
Sun May 14 15:03:04 2017,-2,0,-1,-1,-1,0,4,1,8.1875,-3.25,-5.5,0.211426,0.427246,0.865234,0
Sun May 14 15:03:04 2017,-2,0,-1,-1,-1,0,4,1,8.1875,-3.25,-5.5,0.211426,0.427246,0.865234,0
Sun May 14 15:03:04 2017,-1,-1,-2,-1,-1,-1,1,-1,12.9375,-4.1875,-2.875,0.213379,0.432129,0.854492,0
Sun May 14 15:03:04 2017,-1,0,0,-2,-2,1,-1,-1,12.9375,-4.1875,-2.875,0.213379,0.432129,0.854492,0
Sun May 14 15:03:04 2017,-1,0,0,-2,-2,1,-1,-1,12.9375,-4.1875,-2.875,0.213379,0.432129,0.854492,0
Sun May 14 15:03:04 2017,-1,0,0,-2,-2,1,-1,-1,12.9375,-4.1875,-2.875,0.213379,0.432129,0.854492,0
Sun May 14 15:03:04 2017,-1,-1,-1,0,-2,-2,-1,-1,16.4375,-4.75,0.1875,0.226562,0.447754,0.834961,0
Sun May 14 15:03:04 2017,-1,-1,-1,0,-2,-2,-1,-1,16.4375,-4.75,0.1875,0.226562,0.447754,0.834961,0
Sun May 14 15:03:04 2017,-1,0,-2,-1,-1,3,3,0,16.4375,-4.75,0.1875,0.226562,0.447754,0.834961,0
Sun May 14 15:03:04 2017,-1,0,-2,-1,-1,3,3,0,16.4375,-4.75,0.1875,0.226562,0.447754,0.834961,0
Sun May 14 15:03:04 2017,0,-1,0,3,1,1,0,0,19,-4.625,2.5625,0.237305,0.449707,0.846191,0
Sun May 14 15:03:04 2017,0,-1,0,3,1,1,0,0,19,-4.625,2.5625,0.237305,0.449707,0.846191,0
Sun May 14 15:03:04 2017,0,-2,-1,-3,-4,-1,-2,-1,22.6875,-3.875,3.8125,0.239746,0.452148,0.839844,0
Sun May 14 15:03:04 2017,0,-2,-1,-3,-4,-1,-2,-1,22.6875,-3.875,3.8125,0.239746,0.452148,0.839844,0
Sun May 14 15:03:04 2017,-1,-1,-1,-1,-1,0,0,-2,22.6875,-3.875,3.8125,0.239746,0.452148,0.839844,0
Sun May 14 15:03:04 2017,-1,-1,-1,-1,-1,0,0,-2,22.6875,-3.875,3.8125,0.239746,0.452148,0.839844,0
Sun May 14 15:03:04 2017,-3,0,-2,-2,-1,-3,-2,-1,25.25,-3.0625,3.75,0.250977,0.457031,0.82373,0
Sun May 14 15:03:04 2017,-2,-2,-1,-2,-1,-2,-3,0,25.25,-3.0625,3.75,0.250977,0.457031,0.82373,0
Sun May 14 15:03:04 2017,-2,-2,-1,-2,-1,-2,-3,0,25.25,-3.0625,3.75,0.250977,0.457031,0.82373,0
Sun May 14 15:03:04 2017,-2,-1,-3,-1,0,-1,0,-1,25.25,-3.0625,3.75,0.250977,0.457031,0.82373,0
Sun May 14 15:03:04 2017,-1,0,1,2,2,0,0,-1,24.125,-1.25,3.875,0.25293,0.470703,0.827637,0
Sun May 14 15:03:04 2017,-1,0,1,2,2,0,0,-1,24.125,-1.25,3.875,0.25293,0.470703,0.827637,0
Sun May 14 15:03:04 2017,-1,0,1,2,2,0,0,-1,24.125,-1.25,3.875,0.25293,0.470703,0.827637,0
Sun May 14 15:03:04 2017,0,-2,-1,-2,-2,-1,-2,-1,23.9375,0.375,3.8125,0.264648,0.448242,0.835449,0
Sun May 14 15:03:04 2017,0,0,-2,-1,-2,-2,0,1,23.9375,0.375,3.8125,0.264648,0.448242,0.835449,0
Sun May 14 15:03:04 2017,0,0,-2,-1,-2,-2,0,1,23.9375,0.375,3.8125,0.264648,0.448242,0.835449,0
Sun May 14 15:03:04 2017,0,0,-2,-1,-2,-2,0,1,23.9375,0.375,3.8125,0.264648,0.448242,0.835449,0
Sun May 14 15:03:04 2017,-3,-2,-2,-4,-3,-1,-1,-2,27.4375,2.25,2.5,0.288086,0.44873,0.846191,0
Sun May 14 15:03:04 2017,-3,-2,-2,-4,-3,-1,-1,-2,27.4375,2.25,2.5,0.288086,0.44873,0.846191,0
Sun May 14 15:03:04 2017,-2,-3,-2,0,-1,-2,-1,-1,27.4375,2.25,2.5,0.288086,0.44873,0.846191,0
Sun May 14 15:03:04 2017,-2,-3,-2,0,-1,-2,-1,-1,27.4375,2.25,2.5,0.288086,0.44873,0.846191,0
Sun May 14 15:03:04 2017,-1,-1,0,-1,0,-1,0,-2,33.0625,4,1.875,0.306641,0.457031,0.822754,0
Sun May 14 15:03:04 2017,-1,-1,0,-1,0,-1,0,-2,33.0625,4,1.875,0.306641,0.457031,0.822754,0
Sun May 14 15:03:04 2017,-1,0,1,-1,0,-1,-2,-1,34.8125,6.9375,-2.75,0.294434,0.460449,0.80957,0
Sun May 14 15:03:04 2017,-1,0,-1,-2,-2,-2,-1,-2,34.8125,6.9375,-2.75,0.294434,0.460449,0.80957,0
Sun May 14 15:03:04 2017,-1,0,-1,-2,-2,-2,-1,-2,34.8125,6.9375,-2.75,0.294434,0.460449,0.80957,0
